"StationName" "Latitude" "Longitude" "Elevation" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec"
"5599" "USC00353445" 42.4244 -123.3236 283.5 477 395 338 212 136 68 32 30 64 193 504 649
"5600" "USC00353509" 42.1258 -122.545 742.2 301 242 242 211 191 83 46 44 71 148 358 421
"5601" "USC00353542" 44.5175 -120.9389 1107.9 156 112 129 127 151 116 62 53 58 107 177 148
"5602" "USC00353604" 44.8736 -117.1094 812.3 341 225 183 163 181 137 54 56 72 121 296 358
"5603" "USC00353692" 42.5483 -119.6556 1711.8 96 100 137 128 159 99 45 45 61 93 151 139
"5604" "USC00353705" 45.3128 -123.35 230.4 1243 938 832 538 293 182 43 60 173 521 1205 1371
"5605" "USC00353770" 45.4486 -122.1547 228 1024 804 808 693 571 412 131 141 358 653 1119 1115
"5606" "USC00353818" 45.8619 -119.312 140.2 129 87 93 82 89 70 25 32 38 82 118 136
"5607" "USC00353827" 45.3653 -119.5639 574.5 147 112 152 151 166 138 33 39 56 114 160 132
"5608" "USC00353847" 45.8289 -119.2636 195.1 128 96 87 88 112 59 22 20 44 72 119 145
"5609" "USC00353908" 45.5139 -122.99 48.8 571 410 367 256 204 152 47 70 126 276 587 663
"5610" "USC00353971" 44.3525 -122.7842 185.9 705 566 538 418 324 224 65 75 148 401 786 818
"5611" "USC00353995" 43.9281 -124.1069 35.1 1104 828 853 524 382 278 78 96 198 548 1053 1157
"5612" "USC00354003" 45.6847 -121.5175 152.4 532 393 301 176 130 87 28 31 92 229 539 591
"5613" "USC00354060" 42.2292 -122.3814 1392 452 363 324 246 209 112 59 44 78 189 480 589
"5614" "USC00354098" 44.3564 -117.255 643.1 171 133 123 99 134 93 52 43 42 92 177 245
"5615" "USC00354126" 43.3708 -122.9653 329.2 872 652 662 540 371 196 70 72 177 463 1001 1090
"5616" "USC00354133" 42.6286 -124.0575 106.1 1311 1131 938 618 345 150 33 60 190 494 1227 1450
"5617" "USC00354161" 45.3167 -119.8814 659.9 138 113 125 113 146 91 31 30 58 99 142 154
"5618" "USC00354291" 44.4233 -118.9594 933.6 98 75 127 139 190 143 60 64 63 99 135 124
"5619" "USC00354329" 45.3456 -117.2247 1298.4 119 104 138 180 240 175 140 123 142 145 118 132
"5620" "USC00354403" 42.1264 -121.9308 1254.6 264 209 196 155 136 80 41 47 63 122 300 368
"5621" "USC00354411" 45.1967 -120.6994 826 158 114 109 107 137 102 29 33 55 103 160 167
"5622" "USC00354501" 42.2303 -121.7633 1295.4 275 224 153 120 135 151 51 59 61 124 240 372
"5623" "USC00354506" 42.2008 -121.7814 1249.1 202 142 137 115 112 67 38 34 55 83 175 258
"5624" "USC00354606" 44.6253 -122.7189 158.5 753 602 606 512 397 325 89 80 202 446 871 838
"5625" "USC00354622" 45.3167 -118.0747 839.7 163 114 146 158 199 154 68 85 67 129 203 166
"5626" "USC00354633" 42.45 -122.5667 731.5 305 300 304 295 297 125 69 42 82 214 438 454
"5627" "USC00354670" 42.2414 -120.3678 1490.5 175 152 147 138 140 89 37 26 65 94 184 220
"5628" "USC00354721" 42.9242 -124.4533 27.4 1125 900 855 594 393 209 46 59 139 429 1061 1219
"5629" "USC00354776" 44.9231 -123.575 1093.9 1875 1425 1442 873 520 384 90 138 352 961 1958 2210
"5630" "USC00354811" 44.1014 -122.6886 205.7 905 717 738 612 440 307 77 89 219 543 1063 1045
"5631" "USC00354819" 44.5328 -122.9014 100.6 608 521 487 341 283 186 75 62 171 386 769 753
"5632" "USC00354835" 43.3597 -122.2208 1242.7 959 715 664 540 394 282 109 101 201 479 997 1157
"5633" "USC00354939" 43.2331 -122.9872 323.1 641 491 537 448 353 212 77 71 155 392 847 839
"5634" "USC00355020" 44.7136 -119.1017 1140 157 142 180 190 217 162 83 83 65 142 197 176
"5635" "USC00355026" 43.1922 -123.4689 225.6 595 448 389 289 197 98 35 47 86 251 632 750
"5636" "USC00355050" 43.9144 -122.76 217 600 479 490 433 365 228 73 78 157 349 704 691
"5637" "USC00355055" 42.6722 -122.675 481.6 463 364 342 252 212 103 54 49 86 220 533 626
"5638" "USC00355067" 45.5231 -117.3736 1152.1 125 115 154 182 204 167 85 109 84 115 191 141
"5639" "USC00355080" 44.7328 -120.9747 575.2 123 84 84 112 133 86 43 34 49 88 137 139
"5640" "USC00355139" 44.6167 -121.0011 679.7 130 96 81 92 101 68 54 34 41 85 125 138
"5641" "USC00355142" 44.6633 -121.1461 744.6 156 113 96 105 119 79 54 37 47 85 145 177
"5642" "USC00355160" 43.9794 -117.0247 688.8 124 93 112 87 115 80 33 31 43 75 116 160
"5643" "USC00355162" 43.265 -118.8447 1255.2 95 76 99 98 138 71 39 22 45 73 130 111
"5644" "USC00355174" 42.0078 -121.3186 1410.3 141 98 145 112 146 83 32 38 57 96 127 134
"5645" "USC00355204" 44.0372 -123.8653 10.4 1220 982 936 618 328 218 69 80 211 544 1374 1609
"5646" "USC00355221" 44.6125 -121.9486 754.4 1090 799 772 560 447 305 93 78 204 536 1179 1161
"5647" "USC00355258" 44.6719 -117.9942 1188.7 145 128 152 152 191 161 75 88 55 96 168 175
"5648" "USC00355335" 42.4106 -117.8656 1360.6 67 63 93 116 128 101 33 30 42 72 78 69
"5649" "USC00355362" 44.1792 -122.1164 450.5 893 734 701 592 413 288 85 104 221 530 1040 1234
"5650" "USC00355384" 45.2214 -123.1622 47.2 659 507 460 262 189 129 39 53 131 314 689 740
"5651" "USC00355392" 45.9306 -119.2956 110 96 85 52 88 69 59 29 31 45 95 110 134
"5652" "USC00355394" 45.5122 -118.423 1131.1 392 237 282 264 274 229 51 72 84 219 395 406
"5653" "USC00355515" 44.5833 -121.1833 762.9 138 99 87 71 99 68 46 39 41 78 144 148
"5654" "USC00355545" 45.4667 -120.35 472.4 172 115 99 146 113 59 18 30 42 71 135 150
"5655" "USC00355593" 45.9428 -118.4089 295.7 173 142 185 158 180 124 44 52 71 113 208 196
"5656" "USC00355638" 44.5681 -120.1156 1011.9 109 103 113 159 185 154 35 70 67 136 158 108
"5657" "USC00355641" 44.5833 -120.1833 806.2 75 52 81 114 178 102 55 39 57 99 109 114
"5658" "USC00355681" 45.1781 -122.5061 197.2 618 460 482 430 317 229 101 76 202 432 704 690
"5659" "USC00355711" 44.8186 -119.42 608.1 138 117 146 144 175 135 59 61 61 108 154 163
"5660" "USC00355734" 45.4825 -120.7236 570 146 112 100 92 100 66 23 25 50 97 161 166
"5661" "USC00355891" 43.0906 -123.1669 251.5 545 419 404 345 267 126 45 51 109 288 633 680
"5662" "USC00355945" 45.4981 -122.8394 56.4 533 479 421 283 255 159 97 67 154 336 664 558
"5663" "USC00355971" 45.8136 -123.7753 42.7 1864 1335 1284 910 540 435 170 179 386 998 1952 1835
"5664" "USC00356151" 45.2817 -122.7517 45.7 617 457 455 324 252 186 60 64 154 358 656 662
"5665" "USC00356179" 43.8764 -116.9903 662.9 122 92 99 89 116 86 25 27 46 69 116 150
"5666" "USC00356200" 43.4228 -123.3003 131.1 589 444 400 304 236 116 50 54 122 294 673 703
"5667" "USC00356213" 43.7428 -122.4433 388.6 600 449 457 416 318 195 71 71 157 345 729 733
"5668" "USC00356252" 43.5492 -121.9639 1463 543 398 318 196 205 145 80 82 115 275 493 595
"5669" "USC00356302" 43.2783 -119.3111 1260.7 74 72 107 104 171 73 37 36 47 72 96 87
"5670" "USC00356334" 45.3558 -122.6047 50.9 678 462 467 347 246 174 65 72 161 361 656 732
"5671" "USC00356366" 45.0333 -123.9239 45.7 1459 1052 1059 732 516 391 139 147 315 750 1464 1475
"5672" "USC00356405" 43.65 -117.2467 731.5 92 76 89 96 116 92 43 38 45 64 92 125
"5673" "USC00356426" 42.6922 -120.5403 1328.9 109 98 102 100 105 90 45 60 54 52 114 177
"5674" "USC00356466" 45.535 -121.5894 463.3 574 404 309 210 143 109 33 43 94 268 604 619
"5675" "USC00356532" 44.7275 -121.2506 429.8 158 110 83 86 106 78 38 28 35 73 147 174
"5676" "USC00356540" 45.7206 -118.6264 453.2 201 158 201 167 178 124 31 48 63 117 240 200
"5677" "USC00356541" 45.6703 -118.7964 317 157 124 140 154 172 122 41 53 69 111 187 150
"5678" "USC00356550" 45.6911 -118.8522 460.2 138 113 145 115 140 103 36 42 56 105 148 160
"5679" "USC00356634" 45.4756 -118.8253 524.3 138 111 164 147 199 144 39 53 62 98 163 131
"5680" "USC00356749" 45.5181 -122.6894 48.5 614 463 450 340 255 169 59 71 154 342 674 694
"5681" "USC00356750" 45.5606 -122.5381 6.4 608 455 448 325 270 209 76 79 156 345 683 693
"5682" "USC00356784" 42.7519 -124.5011 12.8 1164 858 925 611 375 222 54 75 160 494 1060 1263
"5683" "USC00356795" 42.7386 -124.4033 45.7 1812 1465 1484 974 658 399 79 123 236 787 1673 2100
"5684" "USC00356820" 42.8886 -124.0689 70.1 907 755 713 525 299 137 30 43 117 360 876 1122
"5685" "USC00356853" 42.8081 -118.8778 1283.2 94 98 108 143 162 92 32 40 58 111 112 130
"5686" "USC00356883" 44.3022 -120.8081 888.5 112 100 87 87 117 92 56 34 38 83 118 144
"5687" "USC00356907" 42.7342 -122.5164 756.5 586 456 430 332 278 130 63 65 116 296 675 765
"5688" "USC00357050" 44.2603 -121.1483 926.6 189 108 70 78 98 75 51 36 64 72 112 111
"5689" "USC00357112" 43.1311 -123.6197 271.3 742 586 515 336 224 84 22 38 108 322 869 926
"5690" "USC00357127" 45.3033 -122.9133 157 642 471 447 321 257 177 57 67 150 345 695 709
"5691" "USC00357160" 44.7656 -117.1597 675.1 269 99 106 110 162 119 59 72 57 97 155 195
"5692" "USC00357169" 42.9506 -123.3572 207.3 442 348 324 235 186 95 33 41 76 214 515 606
"5693" "USC00357208" 43.4508 -118.2244 1030.2 102 82 104 87 132 77 47 32 37 61 108 138
"5694" "USC00357250" 44.9094 -118.0625 1222.9 242 175 175 142 188 170 107 86 57 128 257 282
"5695" "USC00357277" 43.3636 -117.1142 1118.6 101 87 125 132 170 91 47 34 50 86 113 118
"5696" "USC00357310" 42.8592 -117.6569 1037.8 79 64 94 94 136 93 32 22 42 60 74 98
"5697" "USC00357331" 43.2131 -123.3658 129.5 497 375 353 277 212 97 39 43 90 225 544 618
"5698" "USC00357391" 42.2231 -123.0472 472.4 369 286 266 197 126 68 55 46 62 168 374 495
"5699" "USC00357466" 45.8489 -122.8722 82 696 498 487 356 292 198 72 92 179 365 707 722
"5700" "USC00357554" 44.4356 -121.9433 1143 1072 723 669 532 350 327 74 79 184 510 1034 1012
"5701" "USC00357631" 44.9469 -122.5247 705.6 1132 850 914 685 546 380 119 115 267 646 1208 1224
"5702" "USC00357641" 45.9869 -123.9236 3 1089 847 875 591 408 310 145 139 244 652 1180 1055
"5703" "USC00357675" 44.1383 -118.975 1420.4 133 106 132 117 161 136 60 58 60 101 144 176
"5704" "USC00357809" 44.8728 -122.6486 411.5 970 819 823 677 480 315 105 85 188 514 1040 1126
"5705" "USC00357817" 43.1244 -121.062 1335.6 92 95 80 81 137 85 53 51 53 57 110 142
"5706" "USC00357823" 45.0058 -122.7739 124.4 658 518 501 388 298 225 71 68 156 379 743 731
"5707" "USC00357857" 44.2842 -121.5486 969.3 189 131 98 95 121 86 53 44 48 105 186 197
"5708" "USC00357940" 43.1708 -123.2247 210.3 494 388 369 318 254 135 43 56 105 262 585 634
"5709" "USC00358029" 43.4869 -119.7211 1420.4 117 92 118 101 140 84 48 48 53 78 125 162
"5710" "USC00358095" 44.7892 -122.8142 129.5 731 583 541 448 336 238 71 90 171 414 793 821
"5711" "USC00358173" 42.9592 -120.7897 1277.7 145 126 115 115 129 89 53 50 56 86 174 193
"5712" "USC00358182" 44.6369 -123.5786 227.4 979 826 715 516 333 261 78 65 186 489 973 1169
"5713" "USC00358246" 43.8933 -121.4117 1274.1 255 166 148 104 147 141 66 64 72 122 245 307
"5714" "USC00358260" 43.3964 -123.3589 152.4 568 447 409 322 249 126 52 58 116 285 652 719
"5715" "USC00358407" 45.6069 -121.2047 45.7 257 183 116 80 71 48 16 30 44 93 207 310
"5716" "USC00358420" 43.2644 -120.9447 1313.7 135 121 128 104 129 88 59 48 49 70 106 147
"5717" "USC00358466" 45.1219 -122.07 341.4 957 780 740 587 456 334 94 84 241 567 1103 1109
"5718" "USC00358481" 44.4122 -123.9022 15.2 1399 1018 1036 681 442 307 73 95 228 598 1453 1566
"5719" "USC00358494" 45.4583 -123.88 3 1352 968 974 707 472 358 138 131 300 693 1384 1324
"5720" "USC00358536" 43.275 -122.4497 627.9 632 489 519 430 330 204 86 84 145 353 747 813
"5721" "USC00358726" 45.1328 -118.9339 1020.5 179 125 146 155 182 144 65 62 70 132 211 209
"5722" "USC00358746" 45.2081 -117.8758 842.8 117 91 123 151 216 158 67 70 67 108 156 116
"5723" "USC00358788" 43.0739 -123.5878 259.1 593 475 445 328 204 94 28 36 82 265 666 790
"5724" "USC00358797" 43.9814 -117.2439 682.8 105 82 99 84 117 86 38 27 46 65 107 146
"5725" "USC00358884" 45.8653 -123.1903 190.5 730 517 506 379 253 167 52 69 168 379 797 803
"5726" "USC00358997" 45.5722 -117.5314 890.9 180 137 131 149 191 167 93 92 84 137 200 187
"5727" "USC00359068" 45.5958 -120.7 386.2 177 128 106 89 87 60 22 26 48 95 175 209
"5728" "USC00359083" 44.5156 -122.8731 112.8 628 495 489 371 297 215 50 69 151 350 723 711
"5729" "USC00359176" 43.9903 -117.7183 926.6 114 88 86 87 116 85 49 55 38 63 107 161
"5730" "USC00359316" 43.6825 -121.6875 1328.3 305 248 178 131 123 107 71 75 65 137 305 387
"5731" "USC00359372" 45.0747 -123.48 73.2 752 612 536 369 227 147 37 44 134 341 805 921
"5732" "USC00359390" 42.2283 -123.2858 442 526 414 346 223 141 74 29 29 57 196 527 687
"5733" "USC00359461" 43.2828 -123.3536 140.2 530 417 368 296 220 110 37 43 96 249 600 670
"5734" "USC00359588" 44.3192 -124.1131 18.6 1360 713 900 620 347 320 114 105 213 578 1196 1303
"5735" "USC00360022" 40.5361 -79.8153 228 313 258 332 338 415 401 411 371 384 261 355 322
"5736" "USC00360132" 40.5228 -78.3694 390.1 256 238 348 334 396 374 383 362 369 308 359 284
"5737" "USC00360140" 40.495 -78.4667 402.3 273 256 353 355 441 392 389 358 391 347 388 300
"5738" "USC00360457" 40.8208 -76.4983 309.4 307 245 290 390 395 485 404 375 461 383 398 325
"5739" "USC00360475" 40.7628 -80.3133 231.6 250 207 264 324 402 404 372 322 321 259 316 285
"5740" "USC00360482" 40.7739 -77.1572 164.6 328 285 360 368 398 458 402 443 438 418 414 343
"5741" "USC00360488" 40.3783 -75.615 140.2 321 271 369 388 443 443 495 403 445 420 356 372
"5742" "USC00360582" 41.2322 -76.3422 333.8 345 250 308 379 460 484 431 406 476 414 382 321
"5743" "USC00360656" 39.9356 -77.2578 219.5 314 286 356 364 437 392 352 350 443 346 358 330
"5744" "USC00360785" 40.3844 -76.0339 106.7 305 240 364 376 384 467 458 386 428 403 359 390
"5745" "USC00360861" 40.3917 -79.8594 222.5 284 236 310 294 376 384 372 381 324 237 325 274
"5746" "USC00360867" 41.95 -78.65 457.2 262 227 311 349 402 486 463 450 402 358 374 327
"5747" "USC00360868" 41.8975 -78.7144 506 325 257 339 377 440 525 510 456 428 401 407 396
"5748" "USC00361004" 41.15 -79.0833 368.8 294 252 342 363 479 527 487 387 442 344 389 353
"5749" "USC00361073" 40.0631 -78.8422 749.8 293 268 312 306 451 384 321 326 360 286 312 263
"5750" "USC00361080" 40.5003 -75.2044 140.2 371 303 387 422 453 428 554 417 460 500 375 420
"5751" "USC00361087" 39.9458 -78.6458 399.3 265 249 335 336 402 343 347 312 323 277 355 292
"5752" "USC00361139" 40.85 -79.9167 304.8 289 248 323 340 416 416 424 397 369 279 359 321
"5753" "USC00361212" 41.6517 -76.8464 347.5 259 218 315 358 342 422 366 363 390 349 338 289
"5754" "USC00361350" 39.8508 -79.5833 603.5 429 380 472 484 535 505 533 405 438 363 449 428
"5755" "USC00361354" 39.9353 -77.6394 195.1 301 268 352 373 419 378 381 352 360 321 343 321
"5756" "USC00361362" 41.93 -79.2969 454.2 304 253 326 387 424 564 502 414 418 399 409 370
"5757" "USC00361377" 40.15 -79.9 228.3 282 241 340 316 389 375 365 332 284 249 337 293
"5758" "USC00361480" 41.0489 -77.9411 423.7 286 261 350 336 373 437 404 393 398 337 364 313
"5759" "USC00361485" 41.1922 -79.4361 317 310 254 315 367 417 510 493 454 457 328 406 344
"5760" "USC00361505" 40.6167 -75.65 204.2 329 291 355 376 422 434 458 376 474 399 364 374
"5761" "USC00361519" 41.0167 -78.45 347.5 280 247 300 344 380 524 393 371 390 319 367 310
"5762" "USC00361526" 41.6961 -78.4878 634 313 263 334 368 425 498 475 453 402 367 403 364
"5763" "USC00361534" 41.7333 -78.5333 493.8 349 289 375 438 453 570 473 453 519 400 430 384
"5764" "USC00361591" 39.9847 -75.86 195.1 385 337 450 414 437 403 470 398 469 426 399 421
"5765" "USC00361705" 39.7994 -79.3664 454.2 354 310 385 390 484 420 447 352 383 296 372 357
"5766" "USC00361726" 39.9969 -79.5964 274.3 272 257 346 394 472 444 477 405 373 299 377 298
"5767" "USC00361737" 40.0744 -75.3178 21.3 359 285 431 413 416 404 462 440 456 410 381 414
"5768" "USC00361751" 41.3575 -79.2172 442 302 260 327 358 428 496 478 429 435 335 392 346
"5769" "USC00361790" 41.9167 -79.6333 438.9 307 285 322 366 400 493 462 432 431 396 426 448
"5770" "USC00361802" 41.775 -78.0417 502.9 272 232 309 326 355 456 431 375 380 349 359 311
"5771" "USC00361810" 41.7392 -77.9711 655.3 262 224 297 315 368 466 461 403 389 351 374 296
"5772" "USC00361815" 41.85 -78.05 664.5 258 202 306 337 315 476 439 381 406 360 387 296
"5773" "USC00361838" 41.9903 -77.1567 350.5 210 169 262 314 327 449 341 340 327 301 289 236
"5774" "USC00361881" 40.6833 -79.2 320 330 253 342 352 435 451 459 437 378 333 370 344
"5775" "USC00361920" 40.2258 -77.1894 131.1 300 267 334 374 417 394 417 345 456 344 352 352
"5776" "USC00362013" 40.9592 -76.6175 145.7 333 230 314 375 359 429 345 354 390 366 348 306
"5777" "USC00362071" 40.46 -76.8703 163.7 350 265 388 399 439 504 475 420 519 409 360 386
"5778" "USC00362108" 40.3 -79.3333 323.1 363 320 393 425 503 478 509 421 418 304 417 373
"5779" "USC00362183" 40.1333 -79.4 548.6 405 293 347 380 429 446 438 374 360 301 395 322
"5780" "USC00362190" 40.1636 -79.8694 232.3 259 227 316 319 411 383 375 335 293 256 316 270
"5781" "USC00362221" 40.3 -75.1333 110 330 277 399 388 423 437 527 423 443 412 360 373
"5782" "USC00362298" 40.2872 -78.7242 719.3 328 246 348 354 430 416 416 392 391 306 370 287
"5783" "USC00362323" 41.5258 -76.3997 466.3 242 208 306 344 388 437 401 379 401 349 368 313
"5784" "USC00362470" 40.4681 -78.7289 591.3 372 293 412 433 458 423 470 400 390 326 416 377
"5785" "USC00362537" 39.805 -77.2292 164.6 324 290 354 353 433 429 336 381 422 328 340 323
"5786" "USC00362574" 40.5 -80.0833 218.5 289 226 303 300 328 299 335 300 302 217 313 271
"5787" "USC00362629" 41.5067 -78.2275 317 267 206 320 346 406 463 435 425 394 336 351 296
"5788" "USC00362671" 41.8719 -75.2656 271.3 312 257 344 354 370 406 390 382 416 394 374 340
"5789" "USC00362721" 40.0136 -78.3653 304.8 258 239 322 381 401 361 354 311 341 294 320 280
"5790" "USC00362942" 40.7167 -79.5 283.5 284 231 312 329 395 431 402 394 351 273 352 314
"5791" "USC00363018" 41.1183 -75.7278 459.9 313 264 335 418 437 492 434 437 489 427 392 348
"5792" "USC00363028" 41.4003 -79.8303 309.4 280 254 312 364 419 465 524 426 407 332 373 341
"5793" "USC00363130" 41.7356 -77.6517 410 275 234 338 332 370 451 427 410 380 339 379 310
"5794" "USC00363293" 39.8256 -78.83 485.9 294 267 355 350 431 351 358 328 339 294 355 295
"5795" "USC00363295" 39.8167 -78.8333 576.1 295 273 380 376 442 380 333 347 346 284 375 297
"5796" "USC00363311" 41.5631 -78.6014 524.3 316 250 333 362 439 463 472 424 390 351 406 345
"5797" "USC00363321" 40.0997 -75.7506 152.4 363 322 413 411 424 406 503 405 456 418 381 401
"5798" "USC00363343" 40.5511 -80.2167 216.4 265 235 293 320 397 419 380 311 313 233 303 280
"5799" "USC00363417" 40.9667 -78.5872 460.2 323 261 353 399 415 431 448 387 372 349 376 340
"5800" "USC00363437" 40.2306 -75.4353 73.2 335 239 353 390 408 396 451 417 462 439 370 369
"5801" "USC00363451" 39.7833 -79.9167 243.8 282 248 364 324 429 398 374 326 286 253 377 297
"5802" "USC00363488" 40.3422 -75.4783 93 359 301 378 418 447 405 487 374 457 408 345 387
"5803" "USC00363503" 39.7833 -79.9167 240.2 311 254 392 367 448 442 393 362 333 314 362 318
"5804" "USC00363526" 41.4167 -80.3667 344.4 226 180 268 395 422 449 421 374 413 327 339 260
"5805" "USC00363632" 40.5511 -75.9914 116.7 312 274 347 361 439 487 452 410 444 401 380 361
"5806" "USC00363665" 39.7706 -77.0325 170.1 303 268 350 347 391 366 393 378 448 327 330 320
"5807" "USC00363698" 40.2817 -76.8703 128 293 306 354 349 415 404 426 361 436 340 345 334
"5808" "USC00363758" 41.4764 -75.1653 271.3 309 272 310 377 384 445 373 358 402 374 355 330
"5809" "USC00364008" 41.3833 -75.4333 417.6 306 271 333 430 410 507 374 364 456 405 384 357
"5810" "USC00364019" 39.8333 -76.3333 57.9 289 227 304 328 376 346 375 317 379 345 314 297
"5811" "USC00364047" 40.0789 -75.8975 202.7 302 249 370 363 403 388 496 380 419 416 365 371
"5812" "USC00364076" 40.1592 -75.8856 167.6 335 309 406 399 440 418 497 401 494 448 391 402
"5813" "USC00364159" 40.5153 -78.0025 208.8 276 236 345 341 400 393 357 347 357 326 340 281
"5814" "USC00364190" 39.8167 -78.7333 292.6 196 224 302 329 399 366 413 291 349 277 353 291
"5815" "USC00364214" 40.5969 -79.1183 335.9 349 282 390 379 436 459 491 410 395 309 410 338
"5816" "USC00364325" 41.5 -80.4667 317 269 229 284 361 400 429 451 377 423 337 363 325
"5817" "USC00364432" 41.6767 -78.8036 533.4 336 264 339 380 434 472 463 441 410 353 405 379
"5818" "USC00364611" 40.8167 -79.5333 240.8 311 234 304 347 407 432 450 401 366 272 368 319
"5819" "USC00364763" 40.05 -76.2742 82.3 288 247 327 338 389 394 450 320 456 385 360 327
"5820" "USC00364778" 40.1167 -76.4333 109.7 280 240 333 345 402 404 465 356 424 375 354 313
"5821" "USC00364815" 41.4233 -76.4933 599.2 434 314 371 377 383 449 478 456 501 425 407 407
"5822" "USC00364836" 40.2003 -79.1883 841.2 399 312 405 448 511 536 481 437 410 315 460 363
"5823" "USC00364839" 40.1692 -79.1411 832.1 414 337 462 436 506 495 487 447 423 388 472 404
